Task,RunStatus,ExecTime,Start_Time,Finish_Time
ESP_HourlySummary,Good : 10200,2.68,"09/02/2019, 18:03:06","09/02/2019, 18:05:47"
ESP_HourlySummary,Good : 10238,2.48,"09/02/2019, 19:03:05","09/02/2019, 19:05:34"
ESP_HourlySummary,Good : 10238,2.68,"09/02/2019, 20:03:16","09/02/2019, 20:05:57"
ESP_HourlySummary,Good : 10239,2.63,"09/02/2019, 21:03:13","09/02/2019, 21:05:51"
ESP_HourlySummary,Good : 10136,3.07,"09/02/2019, 04:03:12","09/02/2019, 04:06:16"
ESP_HourlySummary,Good : 10142,3.5,"09/02/2019, 05:03:46","09/02/2019, 05:07:16"
ESP_HourlySummary,Good : 10147,2.53,"09/02/2019, 06:02:57","09/02/2019, 06:05:29"
ESP_HourlySummary,Good : 10124,2.55,"09/02/2019, 07:03:08","09/02/2019, 07:05:41"
ESP_HourlySummary,Good : 10118,2.42,"09/02/2019, 08:03:10","09/02/2019, 08:05:35"
ESP_HourlySummary,Good : 10138,2.5,"09/02/2019, 09:03:01","09/02/2019, 09:05:31"
ESP_HourlySummary,Good : 10025,3.42,"09/02/2019, 03:07:06","09/02/2019, 03:10:31"
ESP_HourlySummary,Good : 10119,2.73,"09/02/2019, 02:03:54","09/02/2019, 02:06:38"
ESP_HourlySummary,Good : 10101,2.83,"09/02/2019, 00:03:41","09/02/2019, 00:06:31"
ESP_HourlySummary,Good : 10132,2.83,"09/02/2019, 01:03:33","09/02/2019, 01:06:23"
ETL DAILY SUMMARY ESP US PROD,Good MIU : 6900,1.0,"09/02/2019, 04:30:03","09/02/2019, 04:31:03"
ETL DAILY SUMMARY ESP US PROD,Good MIU : 6900,0.48,"09/02/2019, 16:30:02","09/02/2019, 16:30:31"
ETL DAILY SUMMARY FLOWING US PROD,Good MIU : 2571,0.53,"09/02/2019, 16:30:04","09/02/2019, 16:30:36"
ETL DAILY SUMMARY FLOWING US PROD,Good MIU : 2571,1.1,"09/02/2019, 04:30:07","09/02/2019, 04:31:13"
ETL DAILY SUMMARY GASCOMP US PROD,Good MIU : 639,1.13,"09/02/2019, 04:30:12","09/02/2019, 04:31:20"
ETL DAILY SUMMARY GASCOMP US PROD,Good MIU : 639,0.55,"09/02/2019, 16:30:08","09/02/2019, 16:30:41"
ETL DAILY SUMMARY GASLIFT US PROD,Good MIU : 1578,0.57,"09/02/2019, 16:30:11","09/02/2019, 16:30:45"
ETL DAILY SUMMARY GASLIFT US PROD,Good MIU : 1578,1.25,"09/02/2019, 04:30:14","09/02/2019, 04:31:29"
ETL DAILY SUMMARY INJECTION US PROD,Good MIU : 22964,2.08,"09/02/2019, 04:30:15","09/02/2019, 04:32:20"
ETL DAILY SUMMARY INJECTION US PROD,Good MIU : 22964,0.83,"09/02/2019, 16:30:12","09/02/2019, 16:31:02"
ETL DAILY SUMMARY RODPUMP US PROD,Good MIU : 25242,1.08,"09/02/2019, 16:30:18","09/02/2019, 16:31:23"
ETL DAILY SUMMARY RODPUMP US PROD,Good MIU : 25242,2.82,"09/02/2019, 04:30:25","09/02/2019, 04:33:14"
ETL EQUIPMENT ESP US PROD,Good TL : 10176,2.95,"09/02/2019, 04:30:29","09/02/2019, 04:33:26"
ETL EQUIPMENT ESP US PROD,Good TL : 10176,1.17,"09/02/2019, 16:30:20","09/02/2019, 16:31:30"
ETL INSTALLSENSOR US PROD,Good TL : 8204,1.2,"09/02/2019, 16:30:21","09/02/2019, 16:31:33"
ETL INSTALLSENSOR US PROD,Good TL : 8204,3.03,"09/02/2019, 04:30:29","09/02/2019, 04:33:31"
ETL PRI ESP US PROD,Good TL : 3302,3.08,"09/02/2019, 04:30:30","09/02/2019, 04:33:35"
ETL PRI ESP US PROD,Good TL : 3303,1.27,"09/02/2019, 16:30:21","09/02/2019, 16:31:37"
ETL PRI FLOWING US PROD,Good TL : 3290,1.33,"09/02/2019, 16:30:21","09/02/2019, 16:31:41"
ETL PRI FLOWING US PROD,Good TL : 3290,3.17,"09/02/2019, 04:30:30","09/02/2019, 04:33:40"
ETL PRI GASLIFT US PROD,Good TL : 662,3.23,"09/02/2019, 04:30:30","09/02/2019, 04:33:44"
ETL PRI GASLIFT US PROD,Good TL : 662,1.38,"09/02/2019, 16:30:21","09/02/2019, 16:31:44"
ETL PRI INJECTION US PROD,Good TL : 10057,1.48,"09/02/2019, 16:30:21","09/02/2019, 16:31:50"
ETL PRI INJECTION US PROD,Good TL : 10057,3.35,"09/02/2019, 04:30:30","09/02/2019, 04:33:51"
ETL PRI RODPUMP US PROD,Good TL : 16085,3.5,"09/02/2019, 04:30:31","09/02/2019, 04:34:01"
ETL PRI RODPUMP US PROD,Good TL : 16085,1.6,"09/02/2019, 16:30:21","09/02/2019, 16:31:57"
ETL PRI WELL US PROD,Good TL : 33875,1.75,"09/02/2019, 16:30:21","09/02/2019, 16:32:06"
ETL PRI WELL US PROD,Good TL : 33875,3.7,"09/02/2019, 04:30:32","09/02/2019, 04:34:14"
ETL RODPUMP CYCLE HISTORY US PROD,Good MIU : 245618,7.0,"09/02/2019, 04:30:34","09/02/2019, 04:37:34"
ETL RODPUMP CYCLE HISTORY US PROD,Good MIU : 245618,2.58,"09/02/2019, 16:30:21","09/02/2019, 16:32:56"
ETL WELLBORE US PROD,Good TL : 11684,2.63,"09/02/2019, 16:30:22","09/02/2019, 16:33:00"
ETL WELLBORE US PROD,Good TL : 11684,7.03,"09/02/2019, 04:30:37","09/02/2019, 04:37:39"
ETL WELLPERFORMANCETARGET US PROD,Good TL : 12143,7.12,"09/02/2019, 04:30:37","09/02/2019, 04:37:44"
ETL WELLPERFORMANCETARGET US PROD,Good TL : 12143,2.7,"09/02/2019, 16:30:22","09/02/2019, 16:33:04"
ETL WTV_FIRST_FLUID_DATE US PROD,"Bad Source, empty table : 0",0.0,"09/02/2019, 16:30:23","09/02/2019, 16:30:23"
ETL WTV_FIRST_FLUID_DATE US PROD,"Bad Source, empty table : 0",0.03,"09/02/2019, 04:30:38","09/02/2019, 04:30:40"
ETL WTV_SOURCE US PROD,Good MIU : 4270,7.15,"09/02/2019, 04:30:40","09/02/2019, 04:37:49"
ETL WTV_SOURCE US PROD,Good MIU : 3733,2.73,"09/02/2019, 16:30:23","09/02/2019, 16:33:07"
Flowing_CurrentValue,Good : 2799,1.35,"09/02/2019, 15:05:03","09/02/2019, 15:06:24"
Flowing_CurrentValue,Good : 2799,1.18,"09/02/2019, 14:05:04","09/02/2019, 14:06:15"
Flowing_CurrentValue,Good : 2799,1.03,"09/02/2019, 13:05:03","09/02/2019, 13:06:05"
Flowing_CurrentValue,Good : 2799,1.0,"09/02/2019, 12:05:03","09/02/2019, 12:06:03"
Flowing_CurrentValue,Good : 2797,1.1,"09/02/2019, 10:05:04","09/02/2019, 10:06:10"
Flowing_CurrentValue,Good : 2799,1.07,"09/02/2019, 11:05:03","09/02/2019, 11:06:07"
Flowing_CurrentValue,Good : 2797,1.13,"09/02/2019, 21:05:03","09/02/2019, 21:06:11"
Flowing_CurrentValue,Good : 2799,1.07,"09/02/2019, 20:05:04","09/02/2019, 20:06:08"
Flowing_CurrentValue,Good : 2799,1.08,"09/02/2019, 19:05:04","09/02/2019, 19:06:09"
Flowing_CurrentValue,Good : 2799,1.13,"09/02/2019, 18:05:04","09/02/2019, 18:06:12"
Flowing_CurrentValue,Good : 2799,1.37,"09/02/2019, 17:05:04","09/02/2019, 17:06:26"
Flowing_CurrentValue,Good : 2799,1.05,"09/02/2019, 16:05:04","09/02/2019, 16:06:07"
Flowing_CurrentValue,Good : 2798,1.07,"09/02/2019, 02:05:04","09/02/2019, 02:06:08"
Flowing_CurrentValue,Good : 2798,1.0,"09/02/2019, 03:05:04","09/02/2019, 03:06:04"
Flowing_CurrentValue,Good : 2798,1.13,"09/02/2019, 01:05:05","09/02/2019, 01:06:13"
Flowing_CurrentValue,Good : 2798,1.13,"09/02/2019, 00:05:04","09/02/2019, 00:06:12"
Flowing_CurrentValue,Good : 2797,1.25,"09/02/2019, 09:05:04","09/02/2019, 09:06:19"
Flowing_CurrentValue,Good : 2795,0.92,"09/02/2019, 08:05:04","09/02/2019, 08:05:59"
Flowing_CurrentValue,Good : 2795,0.93,"09/02/2019, 07:05:04","09/02/2019, 07:06:00"
Flowing_CurrentValue,Good : 2794,1.08,"09/02/2019, 06:05:04","09/02/2019, 06:06:09"
Flowing_CurrentValue,Good : 2798,1.12,"09/02/2019, 05:05:04","09/02/2019, 05:06:11"
Flowing_CurrentValue,Good : 2796,1.05,"09/02/2019, 04:05:05","09/02/2019, 04:06:08"
Flowing_CurrentValue,Good : 2799,1.37,"09/02/2019, 23:05:04","09/02/2019, 23:06:26"
Flowing_CurrentValue,Good : 2799,1.1,"09/02/2019, 22:05:04","09/02/2019, 22:06:10"
Flowing_DailySummary,Good : 2755,0.88,"09/02/2019, 01:30:04","09/02/2019, 01:30:57"
Flowing_Exception,Good : 0,0.0,"09/02/2019, 01:06:52","09/02/2019, 01:06:52"
Flowing_Exception,Good : 318,1.05,"09/02/2019, 02:06:59","09/02/2019, 02:08:02"
Flowing_Exception,Good : 0,0.0,"09/02/2019, 00:06:56","09/02/2019, 00:06:56"
Flowing_Exception,Good : 319,4.58,"09/02/2019, 03:06:58","09/02/2019, 03:11:33"
Flowing_Exception,Good : 320,2.35,"09/02/2019, 04:06:50","09/02/2019, 04:09:11"
Flowing_Exception,Good : 321,0.87,"09/02/2019, 06:06:52","09/02/2019, 06:07:44"
Flowing_Exception,Good : 320,1.43,"09/02/2019, 07:06:41","09/02/2019, 07:08:07"
Flowing_Exception,Good : 319,0.85,"09/02/2019, 08:06:48","09/02/2019, 08:07:39"
Flowing_Exception,Good : 318,1.48,"09/02/2019, 09:06:53","09/02/2019, 09:08:22"
Flowing_Exception,Good : 316,1.12,"09/02/2019, 10:06:54","09/02/2019, 10:08:01"
Flowing_Exception,Good : 319,1.08,"09/02/2019, 05:06:48","09/02/2019, 05:07:53"
Flowing_Exception,Good : 313,1.07,"09/02/2019, 16:06:44","09/02/2019, 16:07:48"
Flowing_Exception,Good : 313,1.18,"09/02/2019, 15:06:59","09/02/2019, 15:08:10"
Flowing_Exception,Good : 313,1.58,"09/02/2019, 17:07:07","09/02/2019, 17:08:42"
Flowing_Exception,Good : 314,0.73,"09/02/2019, 18:06:53","09/02/2019, 18:07:37"
Flowing_Exception,Good : 314,1.2,"09/02/2019, 19:06:53","09/02/2019, 19:08:05"
Flowing_Exception,Good : 314,1.9,"09/02/2019, 21:06:51","09/02/2019, 21:08:45"
Flowing_Exception,Good : 315,1.88,"09/02/2019, 20:06:51","09/02/2019, 20:08:44"
Flowing_Exception,Good : 316,1.08,"09/02/2019, 11:06:55","09/02/2019, 11:08:00"
Flowing_Exception,Good : 313,1.03,"09/02/2019, 12:06:39","09/02/2019, 12:07:41"
Flowing_Exception,Good : 312,1.07,"09/02/2019, 13:06:44","09/02/2019, 13:07:48"
Flowing_Exception,Good : 314,0.72,"09/02/2019, 14:06:50","09/02/2019, 14:07:33"
Flowing_Exception,Good : 317,2.6,"09/02/2019, 22:07:22","09/02/2019, 22:09:58"
Flowing_Exception,Good : 321,4.63,"09/02/2019, 23:07:21","09/02/2019, 23:11:59"
Flowing_HourlySummary,Good : 1933,0.87,"09/02/2019, 23:06:28","09/02/2019, 23:07:20"
Flowing_HourlySummary,Good : 1934,1.1,"09/02/2019, 22:06:14","09/02/2019, 22:07:20"
Flowing_HourlySummary,Good : 1935,0.55,"09/02/2019, 15:06:25","09/02/2019, 15:06:58"
Flowing_HourlySummary,Good : 1934,0.53,"09/02/2019, 14:06:17","09/02/2019, 14:06:49"
Flowing_HourlySummary,Good : 1936,0.58,"09/02/2019, 13:06:07","09/02/2019, 13:06:42"
Flowing_HourlySummary,Good : 1934,0.55,"09/02/2019, 12:06:05","09/02/2019, 12:06:38"
Flowing_HourlySummary,Good : 1934,0.75,"09/02/2019, 11:06:09","09/02/2019, 11:06:54"
Flowing_HourlySummary,Good : 1940,0.68,"09/02/2019, 10:06:12","09/02/2019, 10:06:53"
Flowing_HourlySummary,Good : 1935,0.67,"09/02/2019, 20:06:10","09/02/2019, 20:06:50"
Flowing_HourlySummary,Good : 1926,0.6,"09/02/2019, 21:06:13","09/02/2019, 21:06:49"
Flowing_HourlySummary,Good : 1936,0.67,"09/02/2019, 19:06:12","09/02/2019, 19:06:52"
Flowing_HourlySummary,Good : 1933,0.62,"09/02/2019, 18:06:15","09/02/2019, 18:06:52"
Flowing_HourlySummary,Good : 1934,0.55,"09/02/2019, 17:06:33","09/02/2019, 17:07:06"
Flowing_HourlySummary,Good : 1934,0.57,"09/02/2019, 16:06:09","09/02/2019, 16:06:43"
Flowing_HourlySummary,Good : 1933,0.52,"09/02/2019, 09:06:21","09/02/2019, 09:06:52"
Flowing_HourlySummary,Good : 1928,0.67,"09/02/2019, 08:06:07","09/02/2019, 08:06:47"
Flowing_HourlySummary,Good : 1932,0.65,"09/02/2019, 06:06:11","09/02/2019, 06:06:50"
Flowing_HourlySummary,Good : 1933,0.62,"09/02/2019, 07:06:03","09/02/2019, 07:06:40"
Flowing_HourlySummary,Good : 1930,0.62,"09/02/2019, 04:06:12","09/02/2019, 04:06:49"
Flowing_HourlySummary,Good : 1937,0.53,"09/02/2019, 05:06:13","09/02/2019, 05:06:45"
Flowing_HourlySummary,Good : 1937,0.8,"09/02/2019, 03:06:07","09/02/2019, 03:06:55"
Flowing_HourlySummary,Good : 1939,0.78,"09/02/2019, 02:06:11","09/02/2019, 02:06:58"
Flowing_HourlySummary,Good : 1940,0.67,"09/02/2019, 00:06:14","09/02/2019, 00:06:54"
Flowing_HourlySummary,Good : 1941,0.58,"09/02/2019, 01:06:15","09/02/2019, 01:06:50"
Gaslift_CurrentValue,Good : 1659,0.15,"09/02/2019, 00:15:04","09/02/2019, 00:15:13"
Gaslift_CurrentValue,Good : 1633,0.2,"09/02/2019, 02:15:04","09/02/2019, 02:15:16"
Gaslift_CurrentValue,Good : 1655,0.18,"09/02/2019, 01:15:03","09/02/2019, 01:15:14"
Gaslift_CurrentValue,Good : 1628,0.18,"09/02/2019, 03:15:05","09/02/2019, 03:15:16"
Gaslift_CurrentValue,Good : 1645,0.2,"09/02/2019, 05:15:04","09/02/2019, 05:15:16"
Gaslift_CurrentValue,Good : 1636,0.18,"09/02/2019, 04:15:04","09/02/2019, 04:15:15"
Gaslift_CurrentValue,Good : 1649,0.18,"09/02/2019, 06:15:04","09/02/2019, 06:15:15"
Gaslift_CurrentValue,Good : 1655,0.15,"09/02/2019, 08:15:03","09/02/2019, 08:15:12"
Gaslift_CurrentValue,Good : 1654,0.12,"09/02/2019, 07:15:04","09/02/2019, 07:15:11"
Gaslift_CurrentValue,Good : 1659,0.2,"09/02/2019, 09:15:03","09/02/2019, 09:15:15"
Gaslift_CurrentValue,Good : 1657,0.17,"09/02/2019, 10:15:04","09/02/2019, 10:15:14"
Gaslift_CurrentValue,Good : 1662,0.17,"09/02/2019, 16:15:04","09/02/2019, 16:15:14"
Gaslift_CurrentValue,Good : 1660,0.2,"09/02/2019, 15:15:03","09/02/2019, 15:15:15"
Gaslift_CurrentValue,Good : 1663,0.15,"09/02/2019, 17:15:03","09/02/2019, 17:15:12"
Gaslift_CurrentValue,Good : 1659,0.18,"09/02/2019, 18:15:03","09/02/2019, 18:15:14"
Gaslift_CurrentValue,Good : 1664,0.1,"09/02/2019, 19:15:04","09/02/2019, 19:15:10"
Gaslift_CurrentValue,Good : 1663,0.18,"09/02/2019, 21:15:03","09/02/2019, 21:15:14"
Gaslift_CurrentValue,Good : 1662,0.2,"09/02/2019, 20:15:04","09/02/2019, 20:15:16"
Gaslift_CurrentValue,Good : 1664,0.17,"09/02/2019, 11:15:04","09/02/2019, 11:15:14"
Gaslift_CurrentValue,Good : 1666,0.18,"09/02/2019, 12:15:03","09/02/2019, 12:15:14"
Gaslift_CurrentValue,Good : 1661,0.2,"09/02/2019, 13:15:03","09/02/2019, 13:15:15"
Gaslift_CurrentValue,Good : 1659,0.2,"09/02/2019, 14:15:04","09/02/2019, 14:15:16"
Gaslift_CurrentValue,Good : 1666,0.17,"09/02/2019, 22:15:04","09/02/2019, 22:15:14"
Gaslift_CurrentValue,Good : 1665,0.15,"09/02/2019, 23:15:04","09/02/2019, 23:15:13"
GasLift_DailySummary,Good : 7495,1.03,"09/02/2019, 01:00:06","09/02/2019, 01:01:08"
Gaslift_Exception,Good : 0,0.02,"09/02/2019, 00:15:32","09/02/2019, 00:15:33"
Gaslift_Exception,Good : 0,0.0,"09/02/2019, 01:15:35","09/02/2019, 01:15:35"
Gaslift_Exception,Good : 311,1.65,"09/02/2019, 03:15:36","09/02/2019, 03:17:15"
Gaslift_Exception,Good : 318,2.38,"09/02/2019, 02:15:40","09/02/2019, 02:18:03"
Gaslift_Exception,Good : 304,1.07,"09/02/2019, 09:15:49","09/02/2019, 09:16:53"
Gaslift_Exception,Good : 307,1.0,"09/02/2019, 07:15:28","09/02/2019, 07:16:28"
Gaslift_Exception,Good : 300,0.92,"09/02/2019, 08:15:28","09/02/2019, 08:16:23"
Gaslift_Exception,Good : 307,1.07,"09/02/2019, 06:15:42","09/02/2019, 06:16:46"
Gaslift_Exception,Good : 307,1.18,"09/02/2019, 04:16:20","09/02/2019, 04:17:31"
Gaslift_Exception,Good : 304,3.22,"09/02/2019, 05:15:39","09/02/2019, 05:18:52"
Gaslift_Exception,Good : 278,0.85,"09/02/2019, 14:15:46","09/02/2019, 14:16:37"
Gaslift_Exception,Good : 286,0.98,"09/02/2019, 13:15:34","09/02/2019, 13:16:33"
Gaslift_Exception,Good : 300,0.92,"09/02/2019, 12:15:38","09/02/2019, 12:16:33"
Gaslift_Exception,Good : 306,1.12,"09/02/2019, 11:15:35","09/02/2019, 11:16:42"
Gaslift_Exception,Good : 303,1.07,"09/02/2019, 10:15:32","09/02/2019, 10:16:36"
Gaslift_Exception,Good : 260,1.47,"09/02/2019, 20:15:38","09/02/2019, 20:17:06"
Gaslift_Exception,Good : 268,1.02,"09/02/2019, 21:15:40","09/02/2019, 21:16:41"
Gaslift_Exception,Good : 268,0.93,"09/02/2019, 19:15:34","09/02/2019, 19:16:30"
Gaslift_Exception,Good : 271,0.88,"09/02/2019, 18:15:35","09/02/2019, 18:16:28"
Gaslift_Exception,Good : 270,1.18,"09/02/2019, 17:15:31","09/02/2019, 17:16:42"
Gaslift_Exception,Good : 281,1.02,"09/02/2019, 15:15:37","09/02/2019, 15:16:38"
Gaslift_Exception,Good : 272,0.92,"09/02/2019, 16:15:34","09/02/2019, 16:16:29"
Gaslift_Exception,Good : 257,1.0,"09/02/2019, 22:16:28","09/02/2019, 22:17:28"
Gaslift_Exception,Good : 258,1.7,"09/02/2019, 23:15:44","09/02/2019, 23:17:26"
Gaslift_HourlySummary,Good : 2687,1.15,"09/02/2019, 22:15:16","09/02/2019, 22:16:25"
Gaslift_HourlySummary,Good : 2716,0.45,"09/02/2019, 23:15:16","09/02/2019, 23:15:43"
Gaslift_HourlySummary,Good : 2685,0.25,"09/02/2019, 16:15:16","09/02/2019, 16:15:31"
Gaslift_HourlySummary,Good : 2715,0.28,"09/02/2019, 15:15:18","09/02/2019, 15:15:35"
Gaslift_HourlySummary,Good : 2712,0.25,"09/02/2019, 17:15:14","09/02/2019, 17:15:29"
Gaslift_HourlySummary,Good : 2686,0.27,"09/02/2019, 18:15:16","09/02/2019, 18:15:32"
Gaslift_HourlySummary,Good : 2691,0.32,"09/02/2019, 19:15:12","09/02/2019, 19:15:31"
Gaslift_HourlySummary,Good : 2727,0.35,"09/02/2019, 21:15:16","09/02/2019, 21:15:37"
Gaslift_HourlySummary,Good : 2679,0.28,"09/02/2019, 20:15:18","09/02/2019, 20:15:35"
Gaslift_HourlySummary,Good : 2706,0.28,"09/02/2019, 11:15:17","09/02/2019, 11:15:34"
Gaslift_HourlySummary,Good : 2674,0.32,"09/02/2019, 12:15:16","09/02/2019, 12:15:35"
Gaslift_HourlySummary,Good : 2758,0.27,"09/02/2019, 13:15:17","09/02/2019, 13:15:33"
Gaslift_HourlySummary,Good : 2651,0.42,"09/02/2019, 14:15:18","09/02/2019, 14:15:43"
Gaslift_HourlySummary,Good : 2601,0.25,"09/02/2019, 05:15:18","09/02/2019, 05:15:33"
Gaslift_HourlySummary,Good : 2687,0.95,"09/02/2019, 04:15:18","09/02/2019, 04:16:15"
Gaslift_HourlySummary,Good : 2608,0.32,"09/02/2019, 06:15:17","09/02/2019, 06:15:36"
Gaslift_HourlySummary,Good : 2660,0.2,"09/02/2019, 08:15:14","09/02/2019, 08:15:26"
Gaslift_HourlySummary,Good : 2679,0.2,"09/02/2019, 07:15:13","09/02/2019, 07:15:25"
Gaslift_HourlySummary,Good : 2723,0.48,"09/02/2019, 09:15:17","09/02/2019, 09:15:46"
Gaslift_HourlySummary,Good : 2634,0.22,"09/02/2019, 10:15:16","09/02/2019, 10:15:29"
Gaslift_HourlySummary,Good : 2682,0.25,"09/02/2019, 03:15:18","09/02/2019, 03:15:33"
Gaslift_HourlySummary,Good : 2679,0.27,"09/02/2019, 01:15:16","09/02/2019, 01:15:32"
Gaslift_HourlySummary,Good : 2648,0.27,"09/02/2019, 02:15:18","09/02/2019, 02:15:34"
Gaslift_HourlySummary,Good : 2686,0.23,"09/02/2019, 00:15:15","09/02/2019, 00:15:29"
Injection_DailySummary,Good : 80986,30.17,"09/02/2019, 02:00:08","09/02/2019, 02:30:18"
