Task,RunStatus,ExecTime,Start_Time,Finish_Time
ESP_CurrentValue,Good : 13760,3.12,"08/31/2019, 16:00:05","08/31/2019, 16:03:12"
ESP_CurrentValue,Good : 13760,2.97,"08/31/2019, 17:00:06","08/31/2019, 17:03:04"
ESP_CurrentValue,Good : 13760,3.05,"08/31/2019, 18:00:06","08/31/2019, 18:03:09"
ESP_CurrentValue,Good : 13760,2.95,"08/31/2019, 19:00:07","08/31/2019, 19:03:04"
ESP_CurrentValue,Good : 13760,3.1,"08/31/2019, 20:00:06","08/31/2019, 20:03:12"
ESP_CurrentValue,Good : 13760,2.98,"08/31/2019, 21:00:05","08/31/2019, 21:03:04"
ESP_CurrentValue,Good : 13760,4.45,"08/31/2019, 22:00:05","08/31/2019, 22:04:32"
ESP_CurrentValue,Good : 13760,3.03,"08/31/2019, 23:00:05","08/31/2019, 23:03:07"
ESP_DailySummary,Good : 45019,10.72,"08/31/2019, 00:15:03","08/31/2019, 00:25:46"
ESP_Exception,Good : 0,0.02,"08/31/2019, 00:05:49","08/31/2019, 00:05:50"
ESP_Exception,Good : 304,11.97,"08/31/2019, 02:06:35","08/31/2019, 02:18:33"
ESP_Exception,Good : 0,0.02,"08/31/2019, 01:05:44","08/31/2019, 01:05:45"
ESP_Exception,Good : 275,9.05,"08/31/2019, 03:05:54","08/31/2019, 03:14:57"
ESP_Exception,Good : 275,3.85,"08/31/2019, 10:05:37","08/31/2019, 10:09:28"
ESP_Exception,Good : 279,4.4,"08/31/2019, 09:05:22","08/31/2019, 09:09:46"
ESP_Exception,Good : 271,3.42,"08/31/2019, 07:05:41","08/31/2019, 07:09:06"
ESP_Exception,Good : 279,3.47,"08/31/2019, 08:06:02","08/31/2019, 08:09:30"
ESP_Exception,Good : 270,4.03,"08/31/2019, 06:06:04","08/31/2019, 06:10:06"
ESP_Exception,Good : 300,7.45,"08/31/2019, 05:06:41","08/31/2019, 05:14:08"
ESP_Exception,Good : 269,3.77,"08/31/2019, 04:06:31","08/31/2019, 04:10:17"
ESP_Exception,Good : 210,4.05,"08/31/2019, 21:05:42","08/31/2019, 21:09:45"
ESP_Exception,Good : 211,3.95,"08/31/2019, 20:06:00","08/31/2019, 20:09:57"
ESP_Exception,Good : 196,3.0,"08/31/2019, 19:05:37","08/31/2019, 19:08:37"
ESP_Exception,Good : 212,3.15,"08/31/2019, 18:05:46","08/31/2019, 18:08:55"
ESP_Exception,Good : 276,3.6,"08/31/2019, 17:05:39","08/31/2019, 17:09:15"
ESP_Exception,Good : 294,3.67,"08/31/2019, 15:05:32","08/31/2019, 15:09:12"
ESP_Exception,Good : 285,3.45,"08/31/2019, 16:05:41","08/31/2019, 16:09:08"
ESP_Exception,Good : 264,3.1,"08/31/2019, 14:05:39","08/31/2019, 14:08:45"
ESP_Exception,Good : 260,3.53,"08/31/2019, 13:05:45","08/31/2019, 13:09:17"
ESP_Exception,Good : 259,3.77,"08/31/2019, 12:05:45","08/31/2019, 12:09:31"
ESP_Exception,Good : 267,3.72,"08/31/2019, 11:05:42","08/31/2019, 11:09:25"
ESP_Exception,Good : 211,5.17,"08/31/2019, 23:06:38","08/31/2019, 23:11:48"
ESP_Exception,Good : 210,4.37,"08/31/2019, 22:10:22","08/31/2019, 22:14:44"
ESP_HourlySummary,Good : 10138,5.75,"08/31/2019, 22:04:35","08/31/2019, 22:10:20"
ESP_HourlySummary,Good : 10186,3.43,"08/31/2019, 23:03:10","08/31/2019, 23:06:36"
ESP_HourlySummary,Good : 10175,2.57,"08/31/2019, 11:03:07","08/31/2019, 11:05:41"
ESP_HourlySummary,Good : 10164,2.6,"08/31/2019, 12:03:07","08/31/2019, 12:05:43"
ESP_HourlySummary,Good : 10187,2.65,"08/31/2019, 13:03:05","08/31/2019, 13:05:44"
ESP_HourlySummary,Good : 10188,2.62,"08/31/2019, 14:03:00","08/31/2019, 14:05:37"
ESP_HourlySummary,Good : 10130,2.52,"08/31/2019, 15:03:00","08/31/2019, 15:05:31"
ESP_HourlySummary,Good : 10039,2.43,"08/31/2019, 16:03:14","08/31/2019, 16:05:40"
ESP_HourlySummary,Good : 10095,2.52,"08/31/2019, 17:03:06","08/31/2019, 17:05:37"
ESP_HourlySummary,Good : 10140,2.55,"08/31/2019, 18:03:12","08/31/2019, 18:05:45"
ESP_HourlySummary,Good : 10178,2.45,"08/31/2019, 19:03:07","08/31/2019, 19:05:34"
ESP_HourlySummary,Good : 10221,2.7,"08/31/2019, 20:03:16","08/31/2019, 20:05:58"
ESP_HourlySummary,Good : 10218,2.57,"08/31/2019, 21:03:07","08/31/2019, 21:05:41"
ESP_HourlySummary,Good : 10126,3.28,"08/31/2019, 04:03:11","08/31/2019, 04:06:28"
ESP_HourlySummary,Good : 10114,3.42,"08/31/2019, 05:03:13","08/31/2019, 05:06:38"
ESP_HourlySummary,Good : 10102,2.82,"08/31/2019, 06:03:12","08/31/2019, 06:06:01"
ESP_HourlySummary,Good : 10106,2.63,"08/31/2019, 07:03:02","08/31/2019, 07:05:40"
ESP_HourlySummary,Good : 10171,2.7,"08/31/2019, 08:03:18","08/31/2019, 08:06:00"
ESP_HourlySummary,Good : 10212,2.53,"08/31/2019, 09:02:49","08/31/2019, 09:05:21"
ESP_HourlySummary,Good : 10136,2.43,"08/31/2019, 10:03:08","08/31/2019, 10:05:34"
ESP_HourlySummary,Good : 10094,2.58,"08/31/2019, 03:03:14","08/31/2019, 03:05:49"
ESP_HourlySummary,Good : 10059,2.83,"08/31/2019, 02:03:41","08/31/2019, 02:06:31"
ESP_HourlySummary,Good : 10130,2.7,"08/31/2019, 00:03:06","08/31/2019, 00:05:48"
ESP_HourlySummary,Good : 10032,2.67,"08/31/2019, 01:03:03","08/31/2019, 01:05:43"
ETL DAILY SUMMARY ESP US PROD,Good MIU : 6900,1.17,"08/31/2019, 04:30:03","08/31/2019, 04:31:13"
ETL DAILY SUMMARY ESP US PROD,Good MIU : 6900,0.47,"08/31/2019, 16:30:03","08/31/2019, 16:30:31"
ETL DAILY SUMMARY FLOWING US PROD,Good MIU : 2571,0.48,"08/31/2019, 16:30:06","08/31/2019, 16:30:35"
ETL DAILY SUMMARY FLOWING US PROD,Good MIU : 2571,1.37,"08/31/2019, 04:30:07","08/31/2019, 04:31:29"
ETL DAILY SUMMARY GASCOMP US PROD,Good MIU : 639,1.52,"08/31/2019, 04:30:09","08/31/2019, 04:31:40"
ETL DAILY SUMMARY GASCOMP US PROD,Good MIU : 639,0.55,"08/31/2019, 16:30:07","08/31/2019, 16:30:40"
ETL DAILY SUMMARY GASLIFT US PROD,Good MIU : 1578,0.6,"08/31/2019, 16:30:09","08/31/2019, 16:30:45"
ETL DAILY SUMMARY GASLIFT US PROD,Good MIU : 1578,1.75,"08/31/2019, 04:30:11","08/31/2019, 04:31:56"
ETL DAILY SUMMARY INJECTION US PROD,Good MIU : 22964,2.73,"08/31/2019, 04:30:12","08/31/2019, 04:32:56"
ETL DAILY SUMMARY INJECTION US PROD,Good MIU : 22964,0.78,"08/31/2019, 16:30:11","08/31/2019, 16:30:58"
ETL DAILY SUMMARY RODPUMP US PROD,Good MIU : 25242,1.1,"08/31/2019, 16:30:14","08/31/2019, 16:31:20"
ETL DAILY SUMMARY RODPUMP US PROD,Good MIU : 25242,3.9,"08/31/2019, 04:30:18","08/31/2019, 04:34:12"
ETL EQUIPMENT ESP US PROD,Good TL : 10176,4.03,"08/31/2019, 04:30:22","08/31/2019, 04:34:24"
ETL EQUIPMENT ESP US PROD,Good TL : 10176,1.2,"08/31/2019, 16:30:17","08/31/2019, 16:31:29"
ETL INSTALLSENSOR US PROD,Good TL : 8204,1.25,"08/31/2019, 16:30:18","08/31/2019, 16:31:33"
ETL INSTALLSENSOR US PROD,Good TL : 8204,4.08,"08/31/2019, 04:30:23","08/31/2019, 04:34:28"
ETL PRI ESP US PROD,Good TL : 3302,4.17,"08/31/2019, 04:30:24","08/31/2019, 04:34:34"
ETL PRI ESP US PROD,Good TL : 3302,1.32,"08/31/2019, 16:30:18","08/31/2019, 16:31:37"
ETL PRI FLOWING US PROD,Good TL : 3290,1.38,"08/31/2019, 16:30:18","08/31/2019, 16:31:41"
ETL PRI FLOWING US PROD,Good TL : 3289,4.23,"08/31/2019, 04:30:24","08/31/2019, 04:34:38"
ETL PRI GASLIFT US PROD,Good TL : 662,4.3,"08/31/2019, 04:30:24","08/31/2019, 04:34:42"
ETL PRI GASLIFT US PROD,Good TL : 662,1.43,"08/31/2019, 16:30:18","08/31/2019, 16:31:44"
ETL PRI INJECTION US PROD,Good TL : 10057,1.53,"08/31/2019, 16:30:18","08/31/2019, 16:31:50"
ETL PRI INJECTION US PROD,Good TL : 10057,4.4,"08/31/2019, 04:30:25","08/31/2019, 04:34:49"
ETL PRI RODPUMP US PROD,Good TL : 16084,4.55,"08/31/2019, 04:30:25","08/31/2019, 04:34:58"
ETL PRI RODPUMP US PROD,Good TL : 16085,1.63,"08/31/2019, 16:30:19","08/31/2019, 16:31:57"
ETL PRI WELL US PROD,Good TL : 33875,1.8,"08/31/2019, 16:30:19","08/31/2019, 16:32:07"
ETL PRI WELL US PROD,Good TL : 33874,4.75,"08/31/2019, 04:30:26","08/31/2019, 04:35:11"
ETL RODPUMP CYCLE HISTORY US PROD,Good MIU : 245799,11.68,"08/31/2019, 04:30:27","08/31/2019, 04:42:08"
ETL RODPUMP CYCLE HISTORY US PROD,Good MIU : 245799,2.65,"08/31/2019, 16:30:19","08/31/2019, 16:32:58"
ETL WELLBORE US PROD,Good TL : 11684,2.7,"08/31/2019, 16:30:21","08/31/2019, 16:33:03"
ETL WELLBORE US PROD,Good TL : 11684,11.63,"08/31/2019, 04:30:35","08/31/2019, 04:42:13"
ETL WELLPERFORMANCETARGET US PROD,Good TL : 12142,11.7,"08/31/2019, 04:30:35","08/31/2019, 04:42:17"
ETL WELLPERFORMANCETARGET US PROD,Good TL : 12142,2.75,"08/31/2019, 16:30:21","08/31/2019, 16:33:06"
ETL WTV_FIRST_FLUID_DATE US PROD,"Bad Source, empty table : 0",0.0,"08/31/2019, 16:30:21","08/31/2019, 16:30:21"
ETL WTV_FIRST_FLUID_DATE US PROD,"Bad Source, empty table : 0",0.03,"08/31/2019, 04:30:36","08/31/2019, 04:30:38"
ETL WTV_SOURCE US PROD,Good MIU : 3912,11.73,"08/31/2019, 04:30:38","08/31/2019, 04:42:22"
ETL WTV_SOURCE US PROD,Good MIU : 4111,2.82,"08/31/2019, 16:30:21","08/31/2019, 16:33:10"
Flowing_CurrentValue,Good : 2800,0.95,"08/31/2019, 18:05:03","08/31/2019, 18:06:00"
Flowing_CurrentValue,Good : 2800,0.92,"08/31/2019, 17:05:04","08/31/2019, 17:05:59"
Flowing_CurrentValue,Good : 2800,1.22,"08/31/2019, 21:05:04","08/31/2019, 21:06:17"
Flowing_CurrentValue,Good : 2800,1.1,"08/31/2019, 20:05:04","08/31/2019, 20:06:10"
Flowing_CurrentValue,Good : 2801,1.05,"08/31/2019, 19:05:04","08/31/2019, 19:06:07"
Flowing_CurrentValue,Good : 2800,0.97,"08/31/2019, 16:05:03","08/31/2019, 16:06:01"
Flowing_CurrentValue,Good : 2799,0.93,"08/31/2019, 15:05:04","08/31/2019, 15:06:00"
Flowing_CurrentValue,Good : 2800,0.97,"08/31/2019, 14:05:03","08/31/2019, 14:06:01"
Flowing_CurrentValue,Good : 2800,1.02,"08/31/2019, 13:05:03","08/31/2019, 13:06:04"
Flowing_CurrentValue,Good : 2801,1.1,"08/31/2019, 12:05:04","08/31/2019, 12:06:10"
Flowing_CurrentValue,Good : 2800,1.05,"08/31/2019, 11:05:04","08/31/2019, 11:06:07"
Flowing_CurrentValue,Good : 2800,1.1,"08/31/2019, 02:05:04","08/31/2019, 02:06:10"
Flowing_CurrentValue,Good : 2799,1.12,"08/31/2019, 03:05:07","08/31/2019, 03:06:14"
Flowing_CurrentValue,Good : 2800,1.03,"08/31/2019, 01:05:04","08/31/2019, 01:06:06"
Flowing_CurrentValue,Good : 2800,1.1,"08/31/2019, 00:05:04","08/31/2019, 00:06:10"
Flowing_CurrentValue,Good : 2801,0.97,"08/31/2019, 10:05:03","08/31/2019, 10:06:01"
Flowing_CurrentValue,Good : 2800,0.98,"08/31/2019, 09:05:05","08/31/2019, 09:06:04"
Flowing_CurrentValue,Good : 2799,1.03,"08/31/2019, 08:05:03","08/31/2019, 08:06:05"
Flowing_CurrentValue,Good : 2798,1.18,"08/31/2019, 07:05:04","08/31/2019, 07:06:15"
Flowing_CurrentValue,Good : 2798,1.13,"08/31/2019, 06:05:04","08/31/2019, 06:06:12"
Flowing_CurrentValue,Good : 2799,1.07,"08/31/2019, 05:05:04","08/31/2019, 05:06:08"
Flowing_CurrentValue,Good : 2800,1.13,"08/31/2019, 04:05:05","08/31/2019, 04:06:13"
Flowing_CurrentValue,Good : 2800,1.12,"08/31/2019, 23:05:04","08/31/2019, 23:06:11"
Flowing_CurrentValue,Good : 2800,1.0,"08/31/2019, 22:05:04","08/31/2019, 22:06:04"
Flowing_DailySummary,Good : 2755,0.65,"08/31/2019, 01:30:04","08/31/2019, 01:30:43"
Flowing_Exception,Good : 0,0.0,"08/31/2019, 01:06:50","08/31/2019, 01:06:50"
Flowing_Exception,Good : 310,4.63,"08/31/2019, 02:06:54","08/31/2019, 02:11:32"
Flowing_Exception,Good : 0,0.0,"08/31/2019, 00:06:49","08/31/2019, 00:06:49"
Flowing_Exception,Good : 309,6.58,"08/31/2019, 03:07:07","08/31/2019, 03:13:42"
Flowing_Exception,Good : 309,2.05,"08/31/2019, 04:06:57","08/31/2019, 04:09:00"
Flowing_Exception,Good : 310,2.28,"08/31/2019, 05:06:44","08/31/2019, 05:09:01"
Flowing_Exception,Good : 310,1.4,"08/31/2019, 06:07:15","08/31/2019, 06:08:39"
Flowing_Exception,Good : 312,2.22,"08/31/2019, 08:06:44","08/31/2019, 08:08:57"
Flowing_Exception,Good : 310,2.4,"08/31/2019, 07:06:51","08/31/2019, 07:09:15"
Flowing_Exception,Good : 309,2.47,"08/31/2019, 09:06:39","08/31/2019, 09:09:07"
Flowing_Exception,Good : 309,2.33,"08/31/2019, 10:06:37","08/31/2019, 10:08:57"
Flowing_Exception,Good : 308,2.13,"08/31/2019, 11:06:44","08/31/2019, 11:08:52"
Flowing_Exception,Good : 308,1.98,"08/31/2019, 12:06:49","08/31/2019, 12:08:48"
Flowing_Exception,Good : 307,1.9,"08/31/2019, 13:06:50","08/31/2019, 13:08:44"
Flowing_Exception,Good : 305,1.68,"08/31/2019, 14:06:48","08/31/2019, 14:08:29"
Flowing_Exception,Good : 306,1.7,"08/31/2019, 16:06:44","08/31/2019, 16:08:26"
Flowing_Exception,Good : 306,1.87,"08/31/2019, 15:06:39","08/31/2019, 15:08:31"
Flowing_Exception,Good : 309,1.88,"08/31/2019, 18:06:38","08/31/2019, 18:08:31"
Flowing_Exception,Good : 305,1.6,"08/31/2019, 19:06:43","08/31/2019, 19:08:19"
Flowing_Exception,Good : 305,2.67,"08/31/2019, 20:06:47","08/31/2019, 20:09:27"
Flowing_Exception,Good : 304,2.43,"08/31/2019, 21:06:52","08/31/2019, 21:09:18"
Flowing_Exception,Good : 306,1.92,"08/31/2019, 17:06:41","08/31/2019, 17:08:36"
Flowing_Exception,Good : 305,2.72,"08/31/2019, 23:07:04","08/31/2019, 23:09:47"
Flowing_Exception,Good : 305,3.17,"08/31/2019, 22:07:27","08/31/2019, 22:10:37"
Flowing_HourlySummary,Good : 1939,0.83,"08/31/2019, 23:06:13","08/31/2019, 23:07:03"
Flowing_HourlySummary,Good : 1938,1.33,"08/31/2019, 22:06:06","08/31/2019, 22:07:26"
Flowing_HourlySummary,Good : 1938,0.63,"08/31/2019, 17:06:02","08/31/2019, 17:06:40"
Flowing_HourlySummary,Good : 1936,0.57,"08/31/2019, 18:06:03","08/31/2019, 18:06:37"
Flowing_HourlySummary,Good : 1936,0.5,"08/31/2019, 21:06:21","08/31/2019, 21:06:51"
Flowing_HourlySummary,Good : 1938,0.57,"08/31/2019, 20:06:12","08/31/2019, 20:06:46"
Flowing_HourlySummary,Good : 1939,0.55,"08/31/2019, 19:06:09","08/31/2019, 19:06:42"
Flowing_HourlySummary,Good : 1939,0.6,"08/31/2019, 15:06:02","08/31/2019, 15:06:38"
Flowing_HourlySummary,Good : 1939,0.65,"08/31/2019, 16:06:04","08/31/2019, 16:06:43"
Flowing_HourlySummary,Good : 1937,0.73,"08/31/2019, 14:06:03","08/31/2019, 14:06:47"
Flowing_HourlySummary,Good : 1942,0.72,"08/31/2019, 13:06:06","08/31/2019, 13:06:49"
Flowing_HourlySummary,Good : 1943,0.6,"08/31/2019, 12:06:12","08/31/2019, 12:06:48"
Flowing_HourlySummary,Good : 1942,0.57,"08/31/2019, 11:06:09","08/31/2019, 11:06:43"
Flowing_HourlySummary,Good : 1944,0.53,"08/31/2019, 09:06:06","08/31/2019, 09:06:38"
Flowing_HourlySummary,Good : 1945,0.53,"08/31/2019, 10:06:03","08/31/2019, 10:06:35"
Flowing_HourlySummary,Good : 1934,0.55,"08/31/2019, 07:06:17","08/31/2019, 07:06:50"
Flowing_HourlySummary,Good : 1933,0.6,"08/31/2019, 08:06:07","08/31/2019, 08:06:43"
Flowing_HourlySummary,Good : 1934,0.97,"08/31/2019, 06:06:15","08/31/2019, 06:07:13"
Flowing_HourlySummary,Good : 1941,0.53,"08/31/2019, 05:06:10","08/31/2019, 05:06:42"
Flowing_HourlySummary,Good : 1938,0.63,"08/31/2019, 04:06:16","08/31/2019, 04:06:54"
Flowing_HourlySummary,Good : 1942,0.82,"08/31/2019, 03:06:16","08/31/2019, 03:07:05"
Flowing_HourlySummary,Good : 1939,0.58,"08/31/2019, 02:06:15","08/31/2019, 02:06:50"
Flowing_HourlySummary,Good : 1940,0.58,"08/31/2019, 00:06:12","08/31/2019, 00:06:47"
Flowing_HourlySummary,Good : 1939,0.65,"08/31/2019, 01:06:09","08/31/2019, 01:06:48"
Gaslift_CurrentValue,Good : 1654,0.15,"08/31/2019, 01:15:03","08/31/2019, 01:15:12"
Gaslift_CurrentValue,Good : 1661,0.2,"08/31/2019, 02:15:04","08/31/2019, 02:15:16"
Gaslift_CurrentValue,Good : 1652,0.13,"08/31/2019, 00:15:04","08/31/2019, 00:15:12"
Gaslift_CurrentValue,Good : 1660,0.17,"08/31/2019, 03:15:07","08/31/2019, 03:15:17"
Gaslift_CurrentValue,Good : 1645,0.18,"08/31/2019, 04:15:04","08/31/2019, 04:15:15"
Gaslift_CurrentValue,Good : 1648,0.18,"08/31/2019, 05:15:04","08/31/2019, 05:15:15"
Gaslift_CurrentValue,Good : 1653,0.2,"08/31/2019, 06:15:04","08/31/2019, 06:15:16"
Gaslift_CurrentValue,Good : 1654,0.17,"08/31/2019, 08:15:04","08/31/2019, 08:15:14"
Gaslift_CurrentValue,Good : 1656,0.18,"08/31/2019, 07:15:03","08/31/2019, 07:15:14"
Gaslift_CurrentValue,Good : 1648,0.17,"08/31/2019, 09:15:03","08/31/2019, 09:15:13"
Gaslift_CurrentValue,Good : 1655,0.13,"08/31/2019, 11:15:04","08/31/2019, 11:15:12"
Gaslift_CurrentValue,Good : 1659,0.33,"08/31/2019, 10:15:03","08/31/2019, 10:15:23"
Gaslift_CurrentValue,Good : 1656,0.2,"08/31/2019, 12:15:03","08/31/2019, 12:15:15"
Gaslift_CurrentValue,Good : 1653,0.15,"08/31/2019, 13:15:03","08/31/2019, 13:15:12"
Gaslift_CurrentValue,Good : 1655,0.23,"08/31/2019, 14:15:04","08/31/2019, 14:15:18"
Gaslift_CurrentValue,Good : 1654,0.22,"08/31/2019, 16:15:04","08/31/2019, 16:15:17"
Gaslift_CurrentValue,Good : 1654,0.2,"08/31/2019, 15:15:07","08/31/2019, 15:15:19"
Gaslift_CurrentValue,Good : 1656,0.18,"08/31/2019, 19:15:03","08/31/2019, 19:15:14"
Gaslift_CurrentValue,Good : 1653,0.18,"08/31/2019, 18:15:03","08/31/2019, 18:15:14"
Gaslift_CurrentValue,Good : 1655,0.18,"08/31/2019, 20:15:04","08/31/2019, 20:15:15"
Gaslift_CurrentValue,Good : 1650,0.2,"08/31/2019, 21:15:03","08/31/2019, 21:15:15"
Gaslift_CurrentValue,Good : 1651,0.18,"08/31/2019, 17:15:03","08/31/2019, 17:15:14"
Gaslift_CurrentValue,Good : 1650,0.22,"08/31/2019, 22:15:04","08/31/2019, 22:15:17"
Gaslift_CurrentValue,Good : 1644,0.13,"08/31/2019, 23:15:04","08/31/2019, 23:15:12"
GasLift_DailySummary,Good : 7495,0.83,"08/31/2019, 01:00:04","08/31/2019, 01:00:54"
Gaslift_Exception,Good : 0,0.0,"08/31/2019, 01:15:33","08/31/2019, 01:15:33"
Gaslift_Exception,Good : 0,0.02,"08/31/2019, 00:15:30","08/31/2019, 00:15:31"
Gaslift_Exception,Good : 361,2.98,"08/31/2019, 03:15:38","08/31/2019, 03:18:37"
Gaslift_Exception,Good : 371,3.68,"08/31/2019, 02:15:35","08/31/2019, 02:19:16"
Gaslift_Exception,Good : 376,2.3,"08/31/2019, 09:15:34","08/31/2019, 09:17:52"
Gaslift_Exception,Good : 358,1.77,"08/31/2019, 07:15:36","08/31/2019, 07:17:22"
Gaslift_Exception,Good : 366,2.15,"08/31/2019, 08:15:43","08/31/2019, 08:17:52"
Gaslift_Exception,Good : 351,1.72,"08/31/2019, 06:15:41","08/31/2019, 06:17:24"
Gaslift_Exception,Good : 353,2.15,"08/31/2019, 05:16:16","08/31/2019, 05:18:25"
Gaslift_Exception,Good : 358,3.87,"08/31/2019, 04:15:41","08/31/2019, 04:19:33"
Gaslift_Exception,Good : 321,1.88,"08/31/2019, 17:15:33","08/31/2019, 17:17:26"
Gaslift_Exception,Good : 332,2.25,"08/31/2019, 20:15:38","08/31/2019, 20:17:53"
Gaslift_Exception,Good : 333,1.97,"08/31/2019, 18:15:36","08/31/2019, 18:17:34"
Gaslift_Exception,Good : 331,1.7,"08/31/2019, 19:15:39","08/31/2019, 19:17:21"
Gaslift_Exception,Good : 336,1.68,"08/31/2019, 15:15:36","08/31/2019, 15:17:17"
Gaslift_Exception,Good : 341,1.63,"08/31/2019, 16:15:37","08/31/2019, 16:17:15"
Gaslift_Exception,Good : 368,1.83,"08/31/2019, 14:15:35","08/31/2019, 14:17:25"
Gaslift_Exception,Good : 377,1.9,"08/31/2019, 13:15:30","08/31/2019, 13:17:24"
Gaslift_Exception,Good : 378,1.92,"08/31/2019, 12:15:36","08/31/2019, 12:17:31"
Gaslift_Exception,Good : 381,2.4,"08/31/2019, 10:15:46","08/31/2019, 10:18:10"
Gaslift_Exception,Good : 375,3.07,"08/31/2019, 11:15:37","08/31/2019, 11:18:41"
Gaslift_Exception,Good : 333,2.15,"08/31/2019, 22:16:28","08/31/2019, 22:18:37"
Gaslift_Exception,Good : 329,2.15,"08/31/2019, 21:15:39","08/31/2019, 21:17:48"
Gaslift_Exception,Good : 328,2.15,"08/31/2019, 23:15:46","08/31/2019, 23:17:55"
Gaslift_HourlySummary,Good : 2700,1.08,"08/31/2019, 22:15:20","08/31/2019, 22:16:25"
Gaslift_HourlySummary,Good : 2669,0.47,"08/31/2019, 23:15:15","08/31/2019, 23:15:43"
Gaslift_HourlySummary,Good : 2689,0.35,"08/31/2019, 11:15:14","08/31/2019, 11:15:35"
Gaslift_HourlySummary,Good : 2688,0.33,"08/31/2019, 10:15:24","08/31/2019, 10:15:44"
Gaslift_HourlySummary,Good : 2663,0.27,"08/31/2019, 12:15:17","08/31/2019, 12:15:33"
Gaslift_HourlySummary,Good : 2686,0.23,"08/31/2019, 13:15:14","08/31/2019, 13:15:28"
Gaslift_HourlySummary,Good : 2671,0.2,"08/31/2019, 14:15:20","08/31/2019, 14:15:32"
Gaslift_HourlySummary,Good : 2643,0.25,"08/31/2019, 16:15:19","08/31/2019, 16:15:34"
Gaslift_HourlySummary,Good : 2701,0.2,"08/31/2019, 15:15:21","08/31/2019, 15:15:33"
Gaslift_HourlySummary,Good : 2692,0.35,"08/31/2019, 19:15:16","08/31/2019, 19:15:37"
Gaslift_HourlySummary,Good : 2650,0.32,"08/31/2019, 18:15:16","08/31/2019, 18:15:35"
Gaslift_HourlySummary,Good : 2659,0.32,"08/31/2019, 20:15:17","08/31/2019, 20:15:36"
Gaslift_HourlySummary,Good : 2679,0.32,"08/31/2019, 21:15:17","08/31/2019, 21:15:36"
Gaslift_HourlySummary,Good : 2669,0.23,"08/31/2019, 17:15:16","08/31/2019, 17:15:30"
Gaslift_HourlySummary,Good : 2652,0.23,"08/31/2019, 04:15:18","08/31/2019, 04:15:32"
Gaslift_HourlySummary,Good : 2722,0.9,"08/31/2019, 05:15:18","08/31/2019, 05:16:12"
Gaslift_HourlySummary,Good : 2678,0.33,"08/31/2019, 06:15:18","08/31/2019, 06:15:38"
Gaslift_HourlySummary,Good : 2664,0.4,"08/31/2019, 08:15:16","08/31/2019, 08:15:40"
Gaslift_HourlySummary,Good : 2665,0.28,"08/31/2019, 07:15:16","08/31/2019, 07:15:33"
Gaslift_HourlySummary,Good : 2684,0.27,"08/31/2019, 09:15:15","08/31/2019, 09:15:31"
Gaslift_HourlySummary,Good : 2710,0.27,"08/31/2019, 03:15:19","08/31/2019, 03:15:35"
Gaslift_HourlySummary,Good : 2641,0.22,"08/31/2019, 00:15:14","08/31/2019, 00:15:27"
Gaslift_HourlySummary,Good : 2729,0.27,"08/31/2019, 01:15:14","08/31/2019, 01:15:30"
Gaslift_HourlySummary,Good : 2691,0.22,"08/31/2019, 02:15:18","08/31/2019, 02:15:31"
Injection_DailySummary,Good : 80986,30.15,"08/31/2019, 02:00:08","08/31/2019, 02:30:17"
