Task,RunStatus,ExecTime,Start_Time,Finish_Time
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 01:51:27","10/16/2019, 01:51:45"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 02:01:27","10/16/2019, 02:01:46"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 04:21:27","10/16/2019, 04:21:48"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 05:41:27","10/16/2019, 05:41:46"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 07:21:27","10/16/2019, 07:21:45"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 09:51:27","10/16/2019, 09:51:46"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 10:01:27","10/16/2019, 10:01:46"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 11:11:27","10/16/2019, 11:11:47"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 12:11:27","10/16/2019, 12:11:46"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 00:01:27","10/16/2019, 00:01:45"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 02:31:27","10/16/2019, 02:31:46"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 02:51:27","10/16/2019, 02:51:45"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 03:01:27","10/16/2019, 03:01:47"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 03:11:27","10/16/2019, 03:11:47"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 03:51:27","10/16/2019, 03:51:46"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 03:21:27","10/16/2019, 03:21:46"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 05:21:27","10/16/2019, 05:21:45"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 06:51:27","10/16/2019, 06:51:46"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 10:11:27","10/16/2019, 10:11:47"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 09:11:27","10/16/2019, 09:11:47"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 11:51:27","10/16/2019, 11:51:46"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 03:31:27","10/16/2019, 03:31:48"
Cipher.DynaCardCollector,Good : 1,0.4,"10/16/2019, 05:11:27","10/16/2019, 05:11:51"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 06:21:27","10/16/2019, 06:21:46"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 08:31:27","10/16/2019, 08:31:48"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 05:31:27","10/16/2019, 05:31:46"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 06:11:27","10/16/2019, 06:11:46"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 10:51:27","10/16/2019, 10:51:47"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 13:51:27","10/16/2019, 13:51:45"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 04:11:27","10/16/2019, 04:11:46"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 04:31:27","10/16/2019, 04:31:47"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 10:31:27","10/16/2019, 10:31:47"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 04:51:27","10/16/2019, 04:51:47"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 05:51:27","10/16/2019, 05:51:46"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 09:01:27","10/16/2019, 09:01:47"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 18:41:27","10/16/2019, 18:41:45"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 19:01:27","10/16/2019, 19:01:45"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 13:21:28","10/16/2019, 13:21:46"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 07:31:27","10/16/2019, 07:31:46"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 14:21:27","10/16/2019, 14:21:46"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 14:41:27","10/16/2019, 14:41:47"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 17:51:27","10/16/2019, 17:51:46"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 18:21:27","10/16/2019, 18:21:46"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 19:11:27","10/16/2019, 19:11:46"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 15:41:27","10/16/2019, 15:41:46"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 19:31:27","10/16/2019, 19:31:45"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 19:51:27","10/16/2019, 19:51:46"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 11:41:28","10/16/2019, 11:41:47"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 12:51:28","10/16/2019, 12:51:47"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 13:41:27","10/16/2019, 13:41:46"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 07:41:27","10/16/2019, 07:41:46"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 08:01:27","10/16/2019, 08:01:47"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 12:01:27","10/16/2019, 12:01:46"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 07:51:27","10/16/2019, 07:51:48"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 08:21:27","10/16/2019, 08:21:46"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 10:41:27","10/16/2019, 10:41:46"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 11:01:27","10/16/2019, 11:01:48"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 12:41:27","10/16/2019, 12:41:48"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 06:41:27","10/16/2019, 06:41:46"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 09:31:27","10/16/2019, 09:31:46"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 13:31:28","10/16/2019, 13:31:49"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 14:01:27","10/16/2019, 14:01:45"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 15:11:27","10/16/2019, 15:11:46"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 16:51:27","10/16/2019, 16:51:45"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 18:01:27","10/16/2019, 18:01:48"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 23:21:27","10/16/2019, 23:21:47"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 15:31:27","10/16/2019, 15:31:45"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 16:21:27","10/16/2019, 16:21:47"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 16:01:27","10/16/2019, 16:01:46"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 20:01:27","10/16/2019, 20:01:48"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 14:51:27","10/16/2019, 14:51:45"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 15:51:27","10/16/2019, 15:51:46"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 16:11:27","10/16/2019, 16:11:45"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 20:31:27","10/16/2019, 20:31:46"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 15:01:27","10/16/2019, 15:01:47"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 17:21:27","10/16/2019, 17:21:45"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 21:01:27","10/16/2019, 21:01:46"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 23:11:27","10/16/2019, 23:11:47"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 16:31:27","10/16/2019, 16:31:47"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 17:01:27","10/16/2019, 17:01:45"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 17:31:27","10/16/2019, 17:31:47"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 17:41:27","10/16/2019, 17:41:46"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 20:11:27","10/16/2019, 20:11:48"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 20:21:27","10/16/2019, 20:21:48"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 21:21:27","10/16/2019, 21:21:46"
Cipher.DynaCardCollector,Good : 1,0.4,"10/16/2019, 21:31:27","10/16/2019, 21:31:51"
Cipher.DynaCardCollector,Good : 1,0.42,"10/16/2019, 17:11:27","10/16/2019, 17:11:52"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 19:21:27","10/16/2019, 19:21:46"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 18:31:27","10/16/2019, 18:31:45"
Cipher.DynaCardCollector,Good : 1,0.37,"10/16/2019, 18:51:27","10/16/2019, 18:51:49"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 20:41:27","10/16/2019, 20:41:46"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 21:51:27","10/16/2019, 21:51:48"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 16:41:27","10/16/2019, 16:41:45"
Cipher.DynaCardCollector,Good : 1,0.3,"10/16/2019, 20:51:27","10/16/2019, 20:51:45"
Cipher.DynaCardCollector,Good : 1,0.32,"10/16/2019, 21:11:27","10/16/2019, 21:11:46"
Cipher.DynaCardCollector,Good : 1,0.35,"10/16/2019, 22:01:27","10/16/2019, 22:01:48"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 22:11:27","10/16/2019, 22:11:47"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 23:41:27","10/16/2019, 23:41:47"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 22:31:27","10/16/2019, 22:31:47"
Cipher.DynaCardCollector,Good : 1,0.33,"10/16/2019, 22:51:27","10/16/2019, 22:51:47"
CompressorBase_DailySummary,Good : 1307,0.12,"10/16/2019, 01:01:04","10/16/2019, 01:01:11"
DailySummary : FLOWING,Good : 1,0.05,"10/16/2019, 14:34:24","10/16/2019, 14:34:27"
DynaCardAnalysis,Good : 1,1.35,"10/16/2019, 13:10:03","10/16/2019, 13:11:24"
DynaCardAnalysis,Good : 1,1.43,"10/16/2019, 03:50:03","10/16/2019, 03:51:29"
DynaCardAnalysis,Good : 1,1.37,"10/16/2019, 04:00:02","10/16/2019, 04:01:24"
DynaCardAnalysis,Good : 1,1.4,"10/16/2019, 10:10:03","10/16/2019, 10:11:27"
DynaCardAnalysis,Good : 1,1.42,"10/16/2019, 10:30:03","10/16/2019, 10:31:28"
DynaCardAnalysis,Good : 1,1.32,"10/16/2019, 01:30:03","10/16/2019, 01:31:22"
DynaCardAnalysis,Good : 7007,48.42,"10/16/2019, 01:40:02","10/16/2019, 02:28:27"
DynaCardAnalysis,Good : 1,1.28,"10/16/2019, 01:10:03","10/16/2019, 01:11:20"
DynaCardAnalysis,Good : 1,1.33,"10/16/2019, 03:20:03","10/16/2019, 03:21:23"
DynaCardAnalysis,Good : 1,1.45,"10/16/2019, 03:30:02","10/16/2019, 03:31:29"
DynaCardAnalysis,Good : 1,1.3,"10/16/2019, 12:40:03","10/16/2019, 12:41:21"
DynaCardAnalysis,Good : 1,1.32,"10/16/2019, 10:50:02","10/16/2019, 10:51:21"
DynaCardAnalysis,Good : 1,1.45,"10/16/2019, 11:00:02","10/16/2019, 11:01:29"
DynaCardAnalysis,Good : 1,1.33,"10/16/2019, 00:50:02","10/16/2019, 00:51:22"
DynaCardAnalysis,Good : 1,1.33,"10/16/2019, 15:20:02","10/16/2019, 15:21:22"
DynaCardAnalysis,Good : 1,1.37,"10/16/2019, 15:50:02","10/16/2019, 15:51:24"
DynaCardAnalysis,Good : 1,1.5,"10/16/2019, 13:00:02","10/16/2019, 13:01:32"
DynaCardAnalysis,Good : 1,1.32,"10/16/2019, 08:40:02","10/16/2019, 08:41:21"
DynaCardAnalysis,Good : 1,1.33,"10/16/2019, 23:00:02","10/16/2019, 23:01:22"
DynaCardAnalysis,Good : 1,1.62,"10/16/2019, 08:00:02","10/16/2019, 08:01:39"
DynaCardAnalysis,Good : 1,1.5,"10/16/2019, 06:00:02","10/16/2019, 06:01:32"
DynaCardAnalysis,Good : 1,1.4,"10/16/2019, 10:20:03","10/16/2019, 10:21:27"
DynaCardAnalysis,Good : 1,1.35,"10/16/2019, 06:20:03","10/16/2019, 06:21:24"
DynaCardAnalysis,Good : 1,1.48,"10/16/2019, 05:30:03","10/16/2019, 05:31:32"
DynaCardAnalysis,Good : 1,1.28,"10/16/2019, 10:40:03","10/16/2019, 10:41:20"
DynaCardAnalysis,Good : 1,1.38,"10/16/2019, 03:10:03","10/16/2019, 03:11:26"
DynaCardAnalysis,Good : 1,1.28,"10/16/2019, 03:40:03","10/16/2019, 03:41:20"
DynaCardAnalysis,Good : 1,1.38,"10/16/2019, 01:00:02","10/16/2019, 01:01:25"
DynaCardAnalysis,Good : 1,1.25,"10/16/2019, 01:20:03","10/16/2019, 01:21:18"
DynaCardAnalysis,Good : 1,1.33,"10/16/2019, 22:10:02","10/16/2019, 22:11:22"
DynaCardAnalysis,Good : 1,1.3,"10/16/2019, 22:20:02","10/16/2019, 22:21:20"
DynaCardAnalysis,Good : 1,1.4,"10/16/2019, 22:30:03","10/16/2019, 22:31:27"
DynaCardAnalysis,Good : 1,1.3,"10/16/2019, 22:50:02","10/16/2019, 22:51:20"
DynaCardAnalysis,Good : 1,1.32,"10/16/2019, 22:40:02","10/16/2019, 22:41:21"
DynaCardAnalysis,Good : 1,1.33,"10/16/2019, 20:40:02","10/16/2019, 20:41:22"
DynaCardAnalysis,Good : 1,1.6,"10/16/2019, 20:30:02","10/16/2019, 20:31:38"
DynaCardAnalysis,Good : 1,1.4,"10/16/2019, 17:30:02","10/16/2019, 17:31:26"
DynaCardAnalysis,Good : 1,1.47,"10/16/2019, 15:30:02","10/16/2019, 15:31:30"
DynaCardAnalysis,Good : 1,1.28,"10/16/2019, 17:20:02","10/16/2019, 17:21:19"
DynaCardAnalysis,Good : 1,1.3,"10/16/2019, 17:50:02","10/16/2019, 17:51:20"
DynaCardAnalysis,Good : 1,1.43,"10/16/2019, 20:00:02","10/16/2019, 20:01:28"
DynaCardAnalysis,Good : 1,1.42,"10/16/2019, 20:20:02","10/16/2019, 20:21:27"
DynaCardAnalysis,Good : 1,1.42,"10/16/2019, 18:00:02","10/16/2019, 18:01:27"
DynaCardAnalysis,Good : 1,1.37,"10/16/2019, 18:10:02","10/16/2019, 18:11:24"
DynaCardAnalysis,Good : 1,1.32,"10/16/2019, 17:40:02","10/16/2019, 17:41:21"
DynaCardAnalysis,Good : 1,1.38,"10/16/2019, 15:10:02","10/16/2019, 15:11:25"
DynaCardAnalysis,Good : 1,1.67,"10/16/2019, 20:10:03","10/16/2019, 20:11:43"
DynaCardAnalysis,Good : 1,1.4,"10/16/2019, 08:20:03","10/16/2019, 08:21:27"
DynaCardAnalysis,Good : 1,1.42,"10/16/2019, 05:50:02","10/16/2019, 05:51:27"
DynaCardAnalysis,Good : 1,1.52,"10/16/2019, 13:30:02","10/16/2019, 13:31:33"
DynaCardAnalysis,Good : 1,1.35,"10/16/2019, 13:20:03","10/16/2019, 13:21:24"
DynaCardAnalysis,Good : 1,1.32,"10/16/2019, 08:10:03","10/16/2019, 08:11:22"
DynaCardAnalysis,Good : 1,1.35,"10/16/2019, 05:40:02","10/16/2019, 05:41:23"
DynaCardAnalysis,Good : 1,1.37,"10/16/2019, 15:00:02","10/16/2019, 15:01:24"
DynaCardAnalysis,Good : 1,1.3,"10/16/2019, 19:50:02","10/16/2019, 19:51:20"
DynaCardAnalysis,Good : 1,1.42,"10/16/2019, 15:40:03","10/16/2019, 15:41:28"
DynaCardAnalysis,Good : 1,1.38,"10/16/2019, 12:50:02","10/16/2019, 12:51:25"
DynaCardAnalysis,Good : 1,1.28,"10/16/2019, 07:50:03","10/16/2019, 07:51:20"
DynaCardAnalysis,Good : 1,1.37,"10/16/2019, 06:10:03","10/16/2019, 06:11:25"
DynaCardAnalysis,Good : 1,1.5,"10/16/2019, 08:30:03","10/16/2019, 08:31:33"
ESP_CurrentValue,Good : 13869,2.13,"10/16/2019, 07:00:06","10/16/2019, 07:02:14"
ESP_CurrentValue,Good : 13869,2.08,"10/16/2019, 12:00:05","10/16/2019, 12:02:10"
ESP_CurrentValue,Good : 13869,2.12,"10/16/2019, 11:00:06","10/16/2019, 11:02:13"
ESP_CurrentValue,Good : 13869,2.3,"10/16/2019, 20:00:06","10/16/2019, 20:02:24"
ESP_CurrentValue,Good : 13869,2.05,"10/16/2019, 21:00:05","10/16/2019, 21:02:08"
ESP_CurrentValue,Good : 13869,2.23,"10/16/2019, 22:00:06","10/16/2019, 22:02:20"
ESP_CurrentValue,Good : 13869,2.27,"10/16/2019, 17:00:06","10/16/2019, 17:02:22"
ESP_CurrentValue,Good : 13869,2.13,"10/16/2019, 18:00:06","10/16/2019, 18:02:14"
ESP_CurrentValue,Good : 13868,2.1,"10/16/2019, 19:00:06","10/16/2019, 19:02:12"
ESP_CurrentValue,Good : 13869,2.17,"10/16/2019, 23:00:04","10/16/2019, 23:02:14"
ESP_CurrentValue,Good : 13868,2.27,"10/16/2019, 01:00:05","10/16/2019, 01:02:21"
ESP_CurrentValue,Good : 13869,2.18,"10/16/2019, 13:00:06","10/16/2019, 13:02:17"
ESP_CurrentValue,Good : 13869,2.2,"10/16/2019, 08:00:07","10/16/2019, 08:02:19"
ESP_CurrentValue,Good : 13869,2.07,"10/16/2019, 10:00:07","10/16/2019, 10:02:11"
ESP_CurrentValue,Good : 13869,2.08,"10/16/2019, 06:00:07","10/16/2019, 06:02:12"
ESP_CurrentValue,Good : 13869,2.12,"10/16/2019, 16:00:09","10/16/2019, 16:02:16"
ESP_CurrentValue,Good : 13869,2.58,"10/16/2019, 02:00:06","10/16/2019, 02:02:41"
ESP_CurrentValue,Good : 13869,2.22,"10/16/2019, 03:00:05","10/16/2019, 03:02:18"
ESP_CurrentValue,Good : 13868,2.45,"10/16/2019, 00:00:04","10/16/2019, 00:02:31"
ESP_CurrentValue,Good : 13869,2.5,"10/16/2019, 04:00:06","10/16/2019, 04:02:36"
ESP_CurrentValue,Good : 13869,2.02,"10/16/2019, 09:00:06","10/16/2019, 09:02:07"
ESP_CurrentValue,Good : 13869,2.17,"10/16/2019, 05:00:07","10/16/2019, 05:02:17"
ESP_CurrentValue,Good : 13869,2.02,"10/16/2019, 14:00:05","10/16/2019, 14:02:06"
ESP_CurrentValue,Good : 13869,2.15,"10/16/2019, 15:00:06","10/16/2019, 15:02:15"
ESP_DailySummary,Good : 45389,11.75,"10/16/2019, 00:15:04","10/16/2019, 00:26:49"
ESP_Exception,Good : 239,3.6,"10/16/2019, 10:04:47","10/16/2019, 10:08:23"
ESP_Exception,Good : 242,4.45,"10/16/2019, 04:06:13","10/16/2019, 04:10:40"
ESP_Exception,Good : 244,3.28,"10/16/2019, 06:04:50","10/16/2019, 06:08:07"
ESP_Exception,Good : 216,3.2,"10/16/2019, 14:04:44","10/16/2019, 14:07:56"
ESP_Exception,Good : 0,3.97,"10/16/2019, 00:08:45","10/16/2019, 00:12:43"
ESP_Exception,Good : 0,2.88,"10/16/2019, 01:05:10","10/16/2019, 01:08:03"
ESP_Exception,Good : 247,3.63,"10/16/2019, 09:04:37","10/16/2019, 09:08:15"
ESP_Exception,Good : 161,4.8,"10/16/2019, 20:05:38","10/16/2019, 20:10:26"
ESP_Exception,Good : 172,3.5,"10/16/2019, 19:04:49","10/16/2019, 19:08:19"
ESP_Exception,Good : 217,4.15,"10/16/2019, 12:04:50","10/16/2019, 12:08:59"
ESP_Exception,Good : 246,4.27,"10/16/2019, 07:04:54","10/16/2019, 07:09:10"
ESP_Exception,Good : 269,7.88,"10/16/2019, 05:05:08","10/16/2019, 05:13:01"
ESP_Exception,Good : 224,3.48,"10/16/2019, 11:04:48","10/16/2019, 11:08:17"
ESP_Exception,Good : 261,10.0,"10/16/2019, 03:04:58","10/16/2019, 03:14:58"
ESP_Exception,Good : 288,6.35,"10/16/2019, 02:05:56","10/16/2019, 02:12:17"
ESP_Exception,Good : 163,2.68,"10/16/2019, 17:05:45","10/16/2019, 17:08:26"
ESP_Exception,Good : 158,3.17,"10/16/2019, 18:04:56","10/16/2019, 18:08:06"
ESP_Exception,Good : 161,4.42,"10/16/2019, 21:04:40","10/16/2019, 21:09:05"
ESP_Exception,Good : 133,5.62,"10/16/2019, 22:05:33","10/16/2019, 22:11:10"
ESP_Exception,Good : 198,2.72,"10/16/2019, 16:04:52","10/16/2019, 16:07:35"
ESP_Exception,Good : 135,9.47,"10/16/2019, 23:05:21","10/16/2019, 23:14:49"
ESP_Exception,Good : 202,3.53,"10/16/2019, 15:04:47","10/16/2019, 15:08:19"
ESP_Exception,Good : 218,3.77,"10/16/2019, 13:05:21","10/16/2019, 13:09:07"
ESP_Exception,Good : 247,3.58,"10/16/2019, 08:04:54","10/16/2019, 08:08:29"
ESP_HourlySummary,Good : 10243,3.0,"10/16/2019, 13:02:19","10/16/2019, 13:05:19"
ESP_HourlySummary,Good : 10269,2.57,"10/16/2019, 14:02:08","10/16/2019, 14:04:42"
ESP_HourlySummary,Good : 10218,2.58,"10/16/2019, 12:02:13","10/16/2019, 12:04:48"
ESP_HourlySummary,Good : 10227,2.53,"10/16/2019, 11:02:14","10/16/2019, 11:04:46"
ESP_HourlySummary,Good : 10401,2.63,"10/16/2019, 18:02:16","10/16/2019, 18:04:54"
ESP_HourlySummary,Good : 10405,2.55,"10/16/2019, 19:02:14","10/16/2019, 19:04:47"
ESP_HourlySummary,Good : 10396,2.47,"10/16/2019, 21:02:10","10/16/2019, 21:04:38"
ESP_HourlySummary,Good : 10363,2.8,"10/16/2019, 20:02:27","10/16/2019, 20:05:15"
ESP_HourlySummary,Good : 10275,2.62,"10/16/2019, 07:02:16","10/16/2019, 07:04:53"
